n;u;x;y_next;x_next
0;0.400248467950;9.029195320500;15.855254659966;13.572846610587
1;0.470521854270;13.572846610587;5.212274413914;11.275860634463
2;0.434996024367;11.275860634463;0.458276938137;5.210829091005
3;0.341192543974;5.210829091005;0.971006947413;2.307197681016
4;0.296284165496;2.307197681016;2.371763452921;1.945500551909
5;0.290690056164;1.945500551909;4.957736010145;3.065538792517
6;0.308012882004;3.065538792517;10.451673266783;6.082323213449
7;0.354671316713;6.082323213449;18.107787586345;11.788498108841
8;0.442924619450;11.788498108841;12.032130782605;14.706237218660
9;0.488051191574;14.706237218660;0.007129371259;7.942634216722
10;0.383443408905;7.942634216722;-1.246448426791;2.194264085670
11;0.294537502808;2.194264085670;-0.720728664361;0.233286517643
12;0.264208473267;0.233286517643;-0.785336090809;-0.360326302737
13;0.255027490751;-0.360326302737;-1.556642953534;-0.867625543872
14;0.247181458281;-0.867625543872;-3.694648999212;-1.981721616511
15;0.229950535679;-1.981721616511;-9.211531389128;-4.834783317770
16;0.185824282512;-4.834783317770;-19.794626110344;-11.370770461917
17;0.084736870595;-11.370770461917;-15.203345822419;-16.849584157354
18;0.000000000000;-16.849584157354;2.770006128564;-8.212135078121
19;0.133589212115;-8.212135078121;4.327337063320;-0.354767430264
20;0.255113465833;-0.354767430264;4.587243625711;2.602853553885
21;0.300856862221;2.602853553885;7.145492402613;4.663673140017
22;0.332730076441;4.663673140017;12.214563098021;7.996207472284
23;0.384271987915;7.996207472284;15.497142122789;12.262300339708
24;0.450252577756;12.262300339708;8.210133714353;12.064224233881
25;0.447189077100;12.064224233881;2.022341339530;6.931533340898
26;0.367805438929;6.931533340898;1.877107242516;3.611961810851
27;0.316464013794;3.611961810851;3.555504228365;3.074237817914
28;0.308147423572;3.074237817914;6.784264814297;4.453613737646
29;0.329481238758;4.453613737646;12.574956995936;7.930729347290
30;0.383259284853;7.930729347290;16.602376243804;12.802764923904
31;0.458611554731;12.802764923904;7.749555367563;12.472194671418
32;0.453498862410;12.472194671418;0.908366649088;6.445258811530
33;0.360284580554;6.445258811530;0.857045127059;2.778532266063
34;0.303573958499;2.778532266063;2.176162793702;2.017765546483
35;0.291807726856;2.017765546483;4.513760575418;2.892013598945
36;0.305329092649;2.892013598945;9.426976558417;5.539941014047
37;0.346282681362;5.539941014047;17.100130381194;10.829280510194
38;0.428089090803;10.829280510194;14.098200398020;14.809796517670
39;0.489652868763;14.809796517670;1.145440552271;9.155640928311
40;0.402204111215;9.155640928311;-1.090716795064;2.902549224759
41;0.305492039595;2.902549224759;-0.481749625603;0.603311674077
42;0.269931386207;0.603311674077;-0.222813860685;0.034822914118
43;0.261138979463;0.034822914118;-0.290570774742;-0.139893043715
44;0.258436773414;-0.139893043715;-0.653438100571;-0.348346962029
45;0.255212766597;-0.348346962029;-1.673134946448;-0.862369068739
46;0.247262756401;-0.862369068739;-4.526937124191;-2.272164887984
47;0.225458458511;-2.272164887984;-12.189167730017;-6.154263915737
48;0.165416825187;-6.154263915737;-23.854415694564;-14.575046208890
49;0.035178642406;-14.575046208890;-6.793666831939;-16.008066154133
50;0.013015153664;-16.008066154133;5.984463798003;-4.068559136169
51;0.197674920795;-4.068559136169;5.831081372920;2.278547058124
52;0.295841046920;2.278547058124;7.030442566511;4.838331503564
53;0.335431391721;4.838331503564;10.393694705641;7.378637491819
54;0.374720477236;7.378637491819;13.389026464355;10.557323744270
55;0.423882931119;10.557323744270;10.335210856053;11.595847827623
56;0.439945036121;11.595847827623;4.874841592851;8.630471174914
57;0.394081688386;8.630471174914;3.650699186815;5.603625392696
58;0.347267641840;5.603625392696;5.121741154265;4.819056656299
59;0.335133281523;4.819056656299;8.269927793280;6.080563879142
60;0.354644106354;6.080563879142;12.558963868091;9.048957667261
61;0.400554117952;9.048957667261;13.204367401042;11.907863010552
62;0.444770750527;11.907863010552;6.981200221168;10.572683566181
