window;u;y_next
0;0.245420481141;0.100000000000
1;0.060263604839;0.130500000000
2;0.458117310582;0.140654012500
3;0.378373748847;0.144806418806
4;0.317475801571;0.147177644757
5;0.368869838862;0.149033248436
6;0.183315674345;0.150762001070
7;0.084716018872;0.152487288074
8;0.419003182173;0.154250559644
9;0.325367326420;0.275845251042
10;0.328263081052;0.233743218515
11;0.487724899989;0.524901572466
12;0.281116717020;0.471444652497
13;0.305632570299;0.443658112081
14;0.001133818009;0.293691907961
15;0.156269293269;0.272925910225
16;0.140714943636;0.240339119686
17;0.031341179814;0.228611209181
18;0.213347433862;0.308593022094
19;0.309065698829;0.395581669116
20;0.183553491258;0.420475624359
21;0.336236112312;0.443615371839
22;0.366939857614;0.479360487686
23;0.060501744282;0.328442728400
24;0.039971917567;0.263928762543
25;0.049410901433;0.234236596821
26;0.382245340479;0.227395818035
27;0.389219384305;0.330641327807
28;0.022608351315;0.266416135988
29;0.164473943877;0.270368284893
30;0.108529044439;0.279983577119
31;0.405445624103;0.450895194206
32;0.285465741404;0.331778044340
33;0.198302858161;0.260925950212
34;0.417558753579;0.247276152599
35;0.446405405170;0.465991441861
36;0.025247711655;0.327504396572
37;0.320507550077;0.262041656125
38;0.491577013625;0.341334169280
39;0.148522589830;0.281842462256
40;0.154089298594;0.324058369839
41;0.471442909224;0.452455417817
42;0.082279032166;0.334757613213
43;0.256849270345;0.416506446681
44;0.253473391848;0.466605606782
45;0.284437338486;0.336448166158
46;0.291785011604;0.400824516050
47;0.191515015442;0.433950520883
48;0.169812043819;0.350223767151
49;0.070228373144;0.287801056526
50;0.218871202313;0.395852689448
51;0.427116674950;0.348174813088
52;0.311583266066;0.390148234424
53;0.238515145796;0.382376144497
54;0.435405806649;0.472987616516
55;0.376048351556;0.496323166738
56;0.248579215909;0.418545724612
57;0.369715662420;0.402951896346
58;0.369257233666;0.339274091673
59;0.348415275404;0.382911933253
60;0.476311571980;0.597182570669
61;0.167675102554;0.483852181359
62;0.286761108987;0.453389279239
63;0.296991180679;0.530405379813
64;0.331364931455;0.567440587934
65;0.028274102018;0.413336682595
66;0.395969205113;0.538441132200
67;0.447923111906;0.636411578403
68;0.203887970042;0.554757836942
69;0.445862733012;0.728057348795
70;0.440426268625;0.629524959223
71;0.207864516051;0.552509128735
72;0.328628109243;0.566972838740
73;0.041651536765;0.452888133720
74;0.130845174514;0.369137892789
75;0.398259037611;0.547731953019
76;0.045178190952;0.447393641219
77;0.054665715768;0.373642940496
78;0.404572478599;0.580238261215
79;0.415978718732;0.701140747482
80;0.112989346009;0.528611057643
81;0.241168062656;0.512796700965
82;0.380831388857;0.407896899984
83;0.129336983971;0.348126535991
84;0.393668748688;0.523452510059
85;0.107236900138;0.394407845964
86;0.078386342341;0.319756996854
87;0.482219020967;0.563550058719
88;0.480237118515;0.706223233057
89;0.053057144488;0.497625662130
90;0.348109684208;0.494708161723
91;0.036580810485;0.387261026603
92;0.035834052373;0.313033130626
93;0.036383800170;0.286580692742
94;0.396204070634;0.313994389395
95;0.015077568493;0.263121046925
96;0.413202479589;0.532360534321
97;0.172749266799;0.500162625254
98;0.098349623385;0.365287699759
99;0.226795949082;0.400230952627
100;0.400852784355;0.319243906807
101;0.144100183563;0.262279959024
102;0.086744554484;0.230055377035
103;0.439810940436;0.470351705191
104;0.328956915780;0.334551200660
105;0.302791434788;0.449554645322
106;0.146668481694;0.359727426970
107;0.474495740762;0.344313653745
108;0.204328415361;0.333673089374
109;0.139589738407;0.342493553338
110;0.469153999112;0.363171658611
111;0.298327091252;0.311145456109
112;0.209771475354;0.386791097611
113;0.491408901661;0.529990478476
114;0.485860325218;0.579185298045
115;0.275580748787;0.450222506517
116;0.141565443843;0.425885631342
117;0.336996471583;0.417653748410
118;0.443031290899;0.404518821392
119;0.363601448649;0.562405872994
120;0.154767785835;0.462579090518
121;0.462262443908;0.489010846224
122;0.419476764027;0.671024281948
123;0.100584335878;0.542115842270
124;0.490509314348;0.601050838670
125;0.185307624713;0.470723110540
126;0.395262029481;0.559806022863
127;0.014528855376;0.422611541815
128;0.042009706350;0.359275572047
129;0.411376840237;0.395629150207
130;0.129270277625;0.406713470312
131;0.180781291171;0.435774410307
132;0.328278806693;0.386257998594
133;0.063725587095;0.351216660344
134;0.265969242988;0.356369719363
135;0.199105857478;0.398805928889
136;0.187540675085;0.304934974810
137;0.115805555978;0.256983755326
138;0.332313086230;0.429078728502
139;0.348216896418;0.376091266198
140;0.016436363783;0.286903220826
141;0.071675002810;0.272755386786
142;0.292435820180;0.256413038817
143;0.075303659923;0.249140807731
144;0.467720244745;0.354137530472
145;0.334166433968;0.356646690576
146;0.288350353051;0.313131416906
147;0.164264254886;0.325158434735
148;0.397874835781;0.457709313300
149;0.346646526897;0.320193192570
150;0.281008468446;0.277375741803
151;0.361878428064;0.386091700384
152;0.169590837141;0.298611597257
153;0.488650790546;0.582252488532
154;0.491887550637;0.628115623685
155;0.382826597136;0.577921758866
156;0.282560464940;0.463395724833
157;0.274340440939;0.502768380117
158;0.478182803936;0.612454129675
159;0.399443730189;0.594477330051
160;0.094784284202;0.476138181464
161;0.433787024544;0.475135301804
162;0.313905532508;0.596428799943
163;0.352858301247;0.703567477117
164;0.110073782870;0.572347412135
165;0.202485123972;0.517057041169
166;0.330688891564;0.533745791202
167;0.377912239280;0.680215461925
168;0.311516835617;0.686670154246
169;0.418127466699;0.565811814186
170;0.133065648270;0.520613554264
171;0.407832206180;0.600536171555
172;0.210566157180;0.571080921282
173;0.201564106908;0.474548230296
174;0.433328962627;0.509761587317
175;0.410733436047;0.600929520513
176;0.428845510715;0.695962157504
177;0.328764642448;0.667934362878
178;0.445391183925;0.776560936270
179;0.380054486770;0.641163483826
180;0.332983185796;0.690294338411
181;0.074270715698;0.545530942645
182;0.429193327893;0.561823269935
183;0.082537378651;0.495363961393
184;0.285754307306;0.577861805020
185;0.193273579685;0.578366068488
186;0.059516294692;0.483046038994
187;0.167159795620;0.501938290389
188;0.381971774797;0.615202484586
189;0.483002243703;0.700851460526
190;0.048207363978;0.517130591173
191;0.335859365110;0.615566911879
192;0.251837178718;0.489659005910
193;0.028299188359;0.395519744499
194;0.272488088606;0.405929391995
195;0.212625545415;0.348397284840
196;0.337391510139;0.377491802325
197;0.404632897298;0.538848114930
198;0.310170119037;0.621209607001
199;0.268694204765;0.461424205538
