window;u;y_next
0;0.099286340581;0.100000000000
1;0.090380060756;0.130500000000
2;0.400840306877;0.140654012500
3;0.339079890192;0.144806418806
4;0.320376362441;0.147177644757
5;0.393325915502;0.149033248436
6;0.050212977631;0.150762001070
7;0.362462474363;0.152487288074
8;0.080293139532;0.154250559644
9;0.320201210942;0.203754952071
10;0.020046268325;0.178855053523
11;0.197791052908;0.286462122241
12;0.250091893486;0.337607684411
13;0.158370601630;0.309550058146
14;0.422937636996;0.474431029197
15;0.425195824970;0.331219992186
16;0.041317097205;0.264546967022
17;0.412770645784;0.264701507659
18;0.327341747526;0.373762703022
19;0.238150663758;0.275819450880
20;0.402438283052;0.344853915870
21;0.430031386697;0.421039368275
22;0.306089393007;0.370549903061
23;0.232243314437;0.422059735838
24;0.164847308428;0.406524058352
25;0.243923809481;0.307709685622
26;0.069879793775;0.288683431464
27;0.205712609472;0.337781421458
28;0.411781052593;0.408368982625
29;0.322621307919;0.490430708121
30;0.361238839841;0.573278092435
31;0.295330714309;0.522992899616
32;0.105824985631;0.401719231072
33;0.431858544935;0.410850373615
34;0.002263942902;0.309300785476
35;0.042911149973;0.259938831144
36;0.402440476410;0.354193508023
37;0.040422491053;0.303283974635
38;0.339111955973;0.416270103709
39;0.127035970549;0.377850089455
40;0.112231742645;0.337314705020
41;0.061556753357;0.273262986194
42;0.254929742028;0.394174952689
43;0.343707088339;0.287147620471
44;0.281516153950;0.251826794328
45;0.332360932930;0.417169406003
46;0.191350318066;0.307932514260
47;0.166376091113;0.328838568628
48;0.477133975105;0.345338868290
49;0.096898098042;0.277255265456
50;0.034027290739;0.230960219317
51;0.215665750215;0.287716921337
52;0.345416686967;0.409402443682
53;0.212209263808;0.376780879958
54;0.301168123064;0.424089850789
55;0.302772108030;0.386341843951
56;0.281338436657;0.351303104902
57;0.197176027690;0.406548196161
58;0.163893590905;0.316845215360
59;0.122960283711;0.256258555251
60;0.313600330622;0.322483359251
61;0.323788797687;0.421551692106
62;0.120676511076;0.342267085998
63;0.281177649182;0.391387311550
64;0.387190077887;0.464084753110
65;0.307897022315;0.454066282109
66;0.331983837080;0.419019376122
67;0.006911914147;0.306903739403
68;0.466128854305;0.334742556704
69;0.432350183598;0.465941525393
70;0.283035309227;0.468629514140
71;0.061919576775;0.347130369625
72;0.443632792296;0.460573478404
73;0.025938808105;0.347941852959
74;0.445389949954;0.480873266810
75;0.156701389953;0.420533600827
76;0.326750587175;0.314753978391
77;0.299177910147;0.465742189445
78;0.180831426961;0.452633360533
79;0.225300613102;0.427055261688
80;0.139179251254;0.330423282645
81;0.062723627392;0.307738437545
82;0.052996416342;0.256058444566
83;0.388348202906;0.484966275837
84;0.161799697417;0.379078462881
85;0.306990626089;0.436951384175
86;0.318016884140;0.458031997308
87;0.323529440319;0.416742183388
88;0.069934871393;0.330957103514
89;0.207002761172;0.305848101517
90;0.039473897624;0.252154170495
91;0.340472479405;0.248459388314
92;0.230138410199;0.352939226204
93;0.446958250157;0.379054356467
94;0.208661994884;0.377277997947
95;0.495717289131;0.516778702447
96;0.317692494188;0.503216253709
97;0.266601778297;0.371610046695
98;0.311431039461;0.375784996829
99;0.338081538974;0.301956715901
100;0.178365033415;0.337228030918
101;0.176554536584;0.325587850029
102;0.219652919912;0.407476096836
103;0.480622252046;0.452049979694
104;0.354717663261;0.589083076717
105;0.405363193727;0.593037283387
106;0.267151599371;0.510974707348
107;0.318123872509;0.510862844693
108;0.085264406451;0.408991396582
109;0.259952105207;0.382986780331
110;0.036545205631;0.311096404950
111;0.234400180605;0.340433477729
112;0.410054489460;0.574468560452
113;0.225527620371;0.526591371590
114;0.020680042495;0.395578442020
115;0.099246605291;0.348537777459
116;0.458670904610;0.498551563562
117;0.136907990562;0.374216726250
118;0.271713814184;0.396078141459
119;0.075031946531;0.305093815022
120;0.282880831019;0.353085571494
121;0.265378298961;0.441760627647
122;0.197387498154;0.392380825504
123;0.258711214894;0.304841005363
124;0.113713325443;0.266454902991
125;0.476545168627;0.556843613912
126;0.152659073850;0.406690237254
127;0.035137203042;0.313547166258
128;0.492208732245;0.308043993625
129;0.188044554629;0.328403147069
130;0.093040198717;0.295852875352
131;0.228872691750;0.309993495438
132;0.214679603480;0.330294241962
133;0.088894310411;0.270747220838
134;0.122594084320;0.314705888233
135;0.355049667319;0.329766750667
136;0.263608396222;0.265719046870
137;0.390407827000;0.508707923131
138;0.295457385189;0.418927334533
139;0.447045524690;0.358722572089
140;0.477077565130;0.432446301375
141;0.383819934312;0.429875018144
142;0.043572123759;0.313437719557
143;0.066007414680;0.263263048433
144;0.248223564128;0.359032038477
145;0.382721948931;0.425102749865
146;0.071819761857;0.349832433181
147;0.384605454974;0.442907753041
148;0.465649796427;0.629131880459
149;0.339932254348;0.657945028422
150;0.175757080620;0.540128131816
151;0.452580113628;0.410734218532
152;0.310955403984;0.344195583128
153;0.042194187759;0.295075401827
154;0.474340533485;0.526547969981
155;0.346554155082;0.416973281514
156;0.098794126307;0.378271845618
157;0.317098715032;0.522762195681
158;0.306967876837;0.536769108263
159;0.050865641675;0.398686747198
160;0.045902344075;0.337883690752
161;0.364892693305;0.441976411964
162;0.269332454920;0.342435410786
163;0.487905348743;0.621747160913
164;0.160060516178;0.510369484696
165;0.421262992553;0.430572410002
166;0.100144754195;0.374146490186
167;0.402793551890;0.482218484928
168;0.393047876115;0.382594409977
169;0.115160908507;0.305398273600
170;0.056735206728;0.287254566404
171;0.450280690819;0.428106896747
172;0.155742554138;0.431563420010
173;0.135126999353;0.353704698463
174;0.041482323253;0.302815954126
175;0.068561496025;0.258351518173
176;0.467296333364;0.506424157542
177;0.125524042620;0.420594308220
178;0.326621673845;0.359921595649
179;0.394967840882;0.307349463845
180;0.372055741756;0.499683926279
181;0.012914980635;0.349574057655
182;0.462264513900;0.364812830837
183;0.093482935170;0.283174832860
184;0.003965367176;0.237077930169
185;0.054740952318;0.252013255904
186;0.174972102012;0.253667050502
187;0.375117285291;0.402090807445
188;0.434056454485;0.544318030557
189;0.072297268170;0.398729217389
190;0.025065092308;0.291579379979
191;0.084293919612;0.295156669120
192;0.321094712850;0.282606987741
193;0.049820818407;0.230866617343
194;0.063865123427;0.211305403493
195;0.212599078265;0.252600889422
196;0.194860682351;0.325371515644
197;0.032560748408;0.271434009576
198;0.256377338523;0.251359408434
199;0.360227029139;0.224280199905
