window;u;y_next
0;0.194705392248;0.100000000000
1;0.036766563661;0.130500000000
2;0.348341132564;0.140654012500
3;0.417205320287;0.144806418806
4;0.312853827824;0.147177644757
5;0.005851682332;0.149033248436
6;0.315914435956;0.150762001070
7;0.496318270397;0.152487288074
8;0.347182219256;0.154250559644
9;0.026414227913;0.163782031255
10;0.372605805152;0.181422455837
11;0.069186503969;0.204319117607
12;0.453452655925;0.461300061866
13;0.322175594033;0.433619772386
14;0.495429125547;0.282092728287
15;0.336392453223;0.376941760371
16;0.295754701611;0.481532194625
17;0.105119196915;0.368826419808
18;0.320986928836;0.280683090694
19;0.170685908079;0.324996515891
20;0.077442934071;0.260716051418
21;0.153077556636;0.327634727548
22;0.491882295679;0.494946236183
23;0.437988820081;0.663854474627
24;0.151391613817;0.503744577783
25;0.455247907671;0.555947457773
26;0.443603543835;0.455228023230
27;0.145549705015;0.403078177913
28;0.121583063250;0.338126131998
29;0.434354344371;0.325069451690
30;0.056592246570;0.280865981586
31;0.037079489739;0.272685130484
32;0.219808115684;0.384755087693
33;0.351848748663;0.375805297402
34;0.490331886777;0.620769256166
35;0.237762851664;0.568975997589
36;0.491644431563;0.492547471683
37;0.420739077089;0.424549448706
38;0.204063069171;0.447014521274
39;0.251987772456;0.349212623371
40;0.356905527622;0.298249238084
41;0.358100021516;0.370692483270
42;0.140057929100;0.365429138651
43;0.346079846841;0.542978996969
44;0.033511844675;0.396484182225
45;0.366951041340;0.573933901304
46;0.267751174572;0.563439501437
47;0.303606703038;0.484004770149
48;0.123495036448;0.398154169585
49;0.412847384505;0.526918318147
50;0.140119653368;0.452431812352
51;0.063771888543;0.354871066702
52;0.225519038349;0.406193642630
53;0.128180230090;0.323744957378
54;0.188825183219;0.373579608253
55;0.203819785356;0.377190654544
56;0.217108685604;0.392382251422
57;0.207807903414;0.336441339169
58;0.100609857957;0.329548214116
59;0.296186891057;0.324938856608
60;0.287410660333;0.284622503074
61;0.126402975546;0.278005100473
62;0.359805978004;0.300212818665
63;0.144647522539;0.280878817562
64;0.149187997041;0.275908075282
65;0.078873153004;0.252329650937
66;0.407490460803;0.341265233458
67;0.175196246202;0.280079882157
68;0.015473468060;0.232179344165
69;0.136373549929;0.261537056893
70;0.159792285613;0.245203878197
71;0.259133907246;0.347104163898
72;0.266217587897;0.310777217188
73;0.279333802651;0.299675492280
74;0.336170865464;0.272319653339
75;0.449839752969;0.495357052002
76;0.071388317107;0.343788747145
77;0.407407687935;0.265674008016
78;0.012971247839;0.223184607313
79;0.380192451773;0.292281934957
80;0.481381861880;0.420034113825
81;0.480399197298;0.486526022181
82;0.396388710409;0.494988370133
83;0.494701841955;0.586898233316
84;0.278548742570;0.577912066207
85;0.313658558224;0.427936592391
86;0.351691631232;0.531442138210
87;0.320841990031;0.380118047884
88;0.373542171676;0.511093502289
89;0.356369722751;0.630995800461
90;0.189838645973;0.585357841080
91;0.375068753387;0.651198264576
92;0.239835796967;0.648435582801
93;0.486344606969;0.677074135249
94;0.452753649132;0.706448104026
95;0.311526204981;0.679383532475
96;0.294030403621;0.649188617811
97;0.215751108799;0.614273574073
98;0.442389372099;0.715901128905
99;0.139055882203;0.589120773775
100;0.325355756415;0.651729186269
