window;u;y_next
0;0.363448590362;0.100000000000
1;0.084462786985;0.130500000000
2;0.233345589585;0.140654012500
3;0.015795245199;0.144806418806
4;0.125087910773;0.147177644757
5;0.265713887072;0.149033248436
6;0.306129253852;0.150762001070
7;0.121948981350;0.152487288074
8;0.438488426608;0.154250559644
9;0.110348132919;0.216226352383
10;0.338099242333;0.223767622242
11;0.086943461592;0.215571643769
12;0.158506130875;0.186693817732
13;0.000692627759;0.172387715793
14;0.079657244144;0.198707527602
15;0.319244753771;0.324288765714
16;0.251020888793;0.275554370055
17;0.110255332398;0.284392718668
18;0.413922452239;0.285851530798
19;0.442498794484;0.444233748101
20;0.436934845847;0.348257765502
21;0.474767501684;0.364998279933
22;0.083987185994;0.262244427492
23;0.481868190310;0.275073963573
24;0.467315141562;0.448439922365
25;0.239946178720;0.399170826821
26;0.414398263698;0.355909555620
27;0.478661533001;0.565690909091
28;0.136171122470;0.466154003780
29;0.246466240822;0.492984037895
30;0.444580215588;0.662580862158
31;0.025228814191;0.444183762249
32;0.174208034588;0.456281265038
33;0.123726213751;0.427792794233
34;0.487637590485;0.504789732678
35;0.056109022568;0.406846263298
36;0.247123733573;0.496788437284
37;0.123645192190;0.396603488266
38;0.275110789974;0.414981901285
39;0.483654265031;0.644629515142
40;0.013828016090;0.450411373359
41;0.483678792887;0.466084458489
42;0.017202919186;0.351737091494
43;0.484083302177;0.639814703145
44;0.077134574382;0.451118093974
45;0.256174280897;0.436737205262
46;0.278550071473;0.386384429832
47;0.413712266337;0.476252644125
48;0.111688739642;0.436255500528
49;0.287824295844;0.340226720264
50;0.416177046358;0.579457686412
51;0.464931254867;0.418068797784
52;0.120568240721;0.407369287257
53;0.158446516157;0.333661547454
54;0.361942079267;0.410341040998
55;0.324916585777;0.445540134945
56;0.270957733892;0.496120843182
57;0.490658562995;0.438777746805
58;0.391885087525;0.495289282748
59;0.295823491044;0.541352452703
60;0.460819940128;0.707370317026
61;0.312847245360;0.534806232274
62;0.066668551434;0.404924684703
63;0.030249436234;0.335247846418
64;0.110515270229;0.335059981810
65;0.328952998351;0.413533431694
66;0.307185881264;0.547376797007
67;0.266305237244;0.550858931084
68;0.134695383400;0.459045786173
69;0.319714802121;0.569560005978
70;0.339620202176;0.568581843480
71;0.361464050566;0.440878739207
72;0.416865202929;0.353133236301
73;0.278007214396;0.332774832825
74;0.438196803214;0.492104098228
75;0.410961811209;0.553323390179
76;0.312809315729;0.525620044232
77;0.098620100993;0.404966128593
78;0.356738991497;0.487738742061
79;0.118336119173;0.421923675313
80;0.420674156619;0.551307540995
81;0.451859101896;0.673740819224
82;0.070097177371;0.492937883065
83;0.003600367985;0.371915713578
84;0.313684211052;0.497467844132
85;0.398539480189;0.560133564859
86;0.125752894007;0.426333078307
87;0.402015430393;0.547227508671
88;0.176577701198;0.433159125359
89;0.154109470432;0.434965713629
90;0.334419137039;0.565661513631
91;0.450336354923;0.458564993793
92;0.177732399578;0.348318223984
93;0.239126142706;0.397885700579
94;0.371292263749;0.534228335176
95;0.200077816486;0.423725736087
96;0.050715463844;0.354523131600
97;0.423605240099;0.398292659535
98;0.473955178155;0.415664483859
99;0.417610239588;0.524214033349
100;0.325763220171;0.593198319493
101;0.021270421019;0.415575725717
102;0.158853678581;0.373195387205
103;0.185490111456;0.397937354935
104;0.378201606186;0.421040004018
105;0.299497759144;0.339984960363
106;0.330675441938;0.484077722485
107;0.141727294286;0.451587821880
108;0.393378632118;0.581616098421
109;0.481499068113;0.643027538028
110;0.394029546242;0.456631392049
111;0.153048067115;0.377676462566
112;0.453604918083;0.424994592557
113;0.175016283535;0.424078995541
114;0.428095466724;0.517182306201
115;0.092257913431;0.422475857540
116;0.475023321896;0.428770881506
117;0.240267931118;0.471768005234
118;0.021671148151;0.369185322156
119;0.462073854659;0.567589103170
120;0.437014765644;0.497185514367
121;0.436787781294;0.658238572051
122;0.416503334245;0.564181241365
123;0.253149234315;0.570619516686
124;0.365176879379;0.466293596155
125;0.075410817184;0.410574529925
126;0.390572326394;0.466669454051
127;0.021165309187;0.358343333738
128;0.278102268067;0.488570248444
129;0.400708929101;0.632566259596
130;0.124457565480;0.533035420459
131;0.200333325305;0.522302298619
132;0.477739877681;0.569019058411
133;0.403834395990;0.634678897265
134;0.264729241879;0.481622434635
135;0.469504675252;0.642300705183
136;0.324522182437;0.474137624914
137;0.188582492302;0.447422695873
138;0.332993658611;0.555755181014
139;0.135583053551;0.444671789881
140;0.407176784616;0.473706149852
141;0.171773958490;0.489450797573
142;0.311799930841;0.563278151912
143;0.337702031908;0.549733004746
144;0.416333385009;0.698914388707
145;0.328786817780;0.656310383199
146;0.044478814268;0.485148952896
147;0.055045100299;0.403165635727
148;0.120169622410;0.352633906336
149;0.486987208925;0.593446617703
150;0.036194866040;0.443608192006
151;0.379449914916;0.526680892868
152;0.355927316313;0.577157648758
153;0.286423124682;0.604584400185
154;0.255663674856;0.568937533020
155;0.068041768006;0.423476737700
156;0.169009365404;0.346418884503
157;0.417382347078;0.362995967052
158;0.237838354114;0.469753101747
159;0.487469913193;0.382882001584
160;0.303270832533;0.477580356059
161;0.172476761393;0.448555601419
162;0.188059285111;0.419929458722
163;0.136317826880;0.372847617526
164;0.171248711512;0.308998309404
165;0.177389584037;0.299677522759
166;0.299792100045;0.435877018668
167;0.179702997359;0.381593349168
168;0.225880222625;0.455917402074
169;0.342597424577;0.483440453894
170;0.118326999004;0.374373745115
171;0.187298352767;0.339669948871
172;0.499404949636;0.369783299649
173;0.442882287967;0.395368413612
174;0.432004479006;0.409563802713
175;0.278080127549;0.428710364857
176;0.003643947635;0.316930036715
177;0.022921003479;0.265523587045
178;0.406907110778;0.439736052269
179;0.360972871946;0.380047809249
180;0.457303017942;0.413175821700
181;0.330440518367;0.549134447204
182;0.243252297023;0.535286085378
183;0.452589651799;0.664496581320
184;0.344630653663;0.589377163484
185;0.079175625864;0.412284541438
186;0.432873194225;0.332692592907
187;0.196789166452;0.396135936863
188;0.101348475980;0.367053753171
189;0.212176641291;0.440810338284
190;0.134502158694;0.402510833423
191;0.115889198416;0.357423129172
192;0.366203984608;0.536222869380
193;0.355299952400;0.565161285047
194;0.271572812358;0.426127533182
195;0.112221653229;0.390967698334
196;0.138834185484;0.340670418917
197;0.415479730560;0.337297468206
198;0.361840356370;0.386579818000
199;0.431454810987;0.383889429748
