window;u;y_next
0;0.438671923932;0.100000000000
1;0.469886434916;0.130500000000
2;0.456373671288;0.140654012500
3;0.242359567450;0.144806418806
4;0.208478069151;0.147177644757
5;0.348447254454;0.149033248436
6;0.205846307308;0.150762001070
7;0.241338290718;0.152487288074
8;0.175757418825;0.154250559644
9;0.269949791096;0.333696633683
10;0.271242767203;0.418040857409
11;0.155212897509;0.371826243298
12;0.031725804218;0.263289531069
13;0.498918081332;0.365092782104
14;0.380086478238;0.453927829742
15;0.459850838342;0.441997734115
16;0.392423645137;0.443287955316
17;0.363459078354;0.404119680646
18;0.475803617845;0.487642876060
19;0.317662690874;0.472650603753
20;0.222380705602;0.390980072836
21;0.135160370299;0.303775688407
22;0.010825138380;0.260395654189
23;0.327733455597;0.417359203136
24;0.370134109743;0.565578152670
25;0.453397905845;0.654985593492
26;0.112291796167;0.501838114156
27;0.310547667488;0.584083968266
28;0.150768385106;0.482552170371
29;0.385400769657;0.485136338363
30;0.014245725686;0.361142874099
31;0.399187156218;0.298191829953
32;0.445500861942;0.477217915436
33;0.405737301356;0.583633657511
34;0.362219048439;0.667177981896
35;0.335391918419;0.526641666205
36;0.248607278248;0.504606807392
37;0.266187303655;0.436985497683
38;0.451814633972;0.597675528621
39;0.234062178371;0.431882580234
40;0.175308367906;0.440026743566
41;0.187652875799;0.466622822335
42;0.449452256289;0.633272574898
43;0.056188273505;0.487964386363
44;0.036837464018;0.391618251450
45;0.489841739711;0.496437967842
46;0.495654865499;0.568143868499
47;0.486394152678;0.740716664914
48;0.250879885410;0.604896890412
49;0.322453201881;0.525397936167
50;0.094417028464;0.424873695878
51;0.204669408070;0.478885909284
52;0.087833579668;0.379223451808
53;0.494808854022;0.337775363697
54;0.370561476778;0.557172445106
55;0.193118420881;0.553187599826
56;0.153058466986;0.520632963389
57;0.181891132306;0.457993090663
58;0.141915515395;0.416874824658
59;0.491340174791;0.391614210706
60;0.365626113379;0.418203206884
61;0.250498120973;0.352801689177
62;0.026559335839;0.302913415782
63;0.138696377826;0.333232578791
64;0.273888603754;0.351031257170
65;0.364472663642;0.360922632126
66;0.375835129858;0.381310563479
67;0.103321787367;0.308205505934
68;0.403153314134;0.545330440634
69;0.156591017907;0.451608324337
70;0.395264395593;0.469933099906
71;0.119487944692;0.336373611420
72;0.361383756520;0.340694231980
73;0.379527482843;0.424202200189
74;0.373299394874;0.515542701633
75;0.009969178954;0.366848817038
76;0.371418214829;0.343556648851
77;0.119401829815;0.345741405897
78;0.286741853092;0.342639777584
79;0.204619396542;0.391561129151
80;0.275576104710;0.342766330137
81;0.093850280159;0.317971282532
82;0.280698684778;0.414516564617
83;0.369150815322;0.509929598680
