window;u;y_next
0;0.066658978370;0.100000000000
1;0.130300521213;0.130500000000
2;0.309538136487;0.140654012500
3;0.488798096545;0.144806418806
4;0.212200539942;0.147177644757
5;0.286421490067;0.149033248436
6;0.427254712617;0.150762001070
7;0.478214668523;0.152487288074
8;0.104962937499;0.154250559644
9;0.038230275582;0.159890129015
10;0.130982109944;0.184996231550
11;0.469700041130;0.387593354435
12;0.214120317500;0.407604417303
13;0.244590793669;0.341681917522
14;0.305921687923;0.372129493645
15;0.035952464714;0.280460041273
16;0.470016851898;0.557637036020
17;0.443533411744;0.420733123983
18;0.345142535762;0.314738535907
19;0.411778257680;0.329262692780
20;0.089452195385;0.321017566856
21;0.294303017951;0.350745306038
22;0.400134076547;0.416845169078
23;0.059673589215;0.329662514971
24;0.171888504847;0.269044476512
25;0.053820870186;0.266953870703
26;0.485820105206;0.551042232859
27;0.377807418469;0.559271077420
28;0.365751113253;0.597399030362
29;0.244799499134;0.431284750961
30;0.398668147895;0.493647444198
31;0.498880760472;0.652815451606
32;0.220201029002;0.464656854076
33;0.120693343938;0.377753391219
34;0.090519057503;0.308723347644
35;0.433372221586;0.581033157464
36;0.112640979653;0.483915219166
37;0.442084666526;0.607495112100
38;0.313637366136;0.549250951350
39;0.344215809804;0.606572524554
40;0.316154530857;0.674017273309
41;0.224310391999;0.555119895124
42;0.188456706690;0.445222319524
43;0.115231360179;0.364727874992
44;0.363985276681;0.540423015031
45;0.010023345422;0.409944830487
46;0.256050760066;0.500115301004
47;0.079613366591;0.418841690817
48;0.251563140324;0.461596174006
49;0.199112051456;0.447762653153
50;0.467674181393;0.499545961257
51;0.458655201234;0.495495842459
52;0.157753670906;0.389475619549
53;0.333307738147;0.486997246701
54;0.254034978337;0.363150283791
55;0.426167083728;0.453842903802
56;0.047397605283;0.344309514194
57;0.264678601916;0.378244922220
58;0.368424111632;0.405218865221
59;0.071759388232;0.358299229034
60;0.312692811838;0.497404492250
61;0.036875729773;0.361716763386
62;0.353097299727;0.458092670782
63;0.416724576321;0.490297401353
64;0.494214095913;0.663786152581
65;0.435612689879;0.476511445719
66;0.046546571798;0.367073019192
67;0.245649337690;0.427672320354
68;0.324274879187;0.359562467622
69;0.387197339448;0.469669386000
70;0.098130642854;0.353690173380
71;0.343928887374;0.466575868299
72;0.229129058356;0.488946133793
73;0.477750369332;0.712422526532
74;0.206783347727;0.619322420102
75;0.130429395242;0.441727471020
76;0.134552306480;0.386050359154
77;0.004077547609;0.309015211230
78;0.010817304772;0.270168586868
79;0.052086035231;0.249742950385
80;0.235371160933;0.350014833010
81;0.099310438899;0.314284756872
82;0.105930774118;0.335281710967
83;0.098848689927;0.298100597761
84;0.354655634601;0.312082697165
85;0.222575112125;0.289517226710
86;0.411837453539;0.234455678685
87;0.299827731767;0.209932368404
88;0.425015829572;0.226243716073
89;0.461354973285;0.362654076956
90;0.156750928751;0.285322109325
91;0.253766341359;0.266832536618
92;0.355835178549;0.270439550247
93;0.435335633465;0.449984116438
94;0.171398529933;0.357634438138
95;0.362764345836;0.484195255714
96;0.360237609741;0.483477336201
97;0.287654995587;0.510541838919
98;0.108737966545;0.422794708733
99;0.304298176803;0.380702453138
100;0.077347450710;0.318116965014
101;0.300961652810;0.418818309674
102;0.456181781417;0.609322522669
103;0.321149572104;0.500498785419
104;0.192086830195;0.466937461044
105;0.134691410991;0.420150958254
106;0.165670156152;0.392721849972
107;0.192514649447;0.336413179534
108;0.258515318020;0.390687521687
109;0.396537800430;0.345928814651
110;0.088257326351;0.316259820290
111;0.218321315442;0.410648068604
112;0.255027077058;0.432069096129
113;0.068988146526;0.336178178194
114;0.042840486848;0.274189418462
115;0.208365672949;0.284148287071
116;0.299950203304;0.321861059535
117;0.444682343147;0.424489131346
118;0.031394740454;0.321079970242
119;0.298084127934;0.291442987665
120;0.414852600954;0.373015151990
121;0.443610688558;0.446305392846
122;0.152751698282;0.327908783804
123;0.301810397789;0.273521823256
124;0.144971144253;0.273017334717
125;0.157762249117;0.298436503017
126;0.029020781752;0.258892696798
127;0.490200921686;0.243315785459
128;0.289312222455;0.340152141824
129;0.177090163837;0.365411041210
130;0.182906386229;0.389797494334
131;0.071225488268;0.295953199591
132;0.246838951793;0.345909448468
133;0.121175379638;0.283469519019
134;0.145049718445;0.263223678936
135;0.108718418644;0.224296225341
136;0.456279972124;0.536553467866
137;0.495511163055;0.564213784153
138;0.209720873105;0.426785204071
139;0.195439975682;0.360518039499
140;0.111311601750;0.286576304668
141;0.354434918008;0.368610015341
142;0.047801595493;0.286730071528
143;0.305878699884;0.304195860156
144;0.084347992122;0.260099376192
145;0.045389947875;0.256155097645
146;0.433332751481;0.545682257949
147;0.415312091903;0.494202111377
148;0.473002088277;0.475624175007
149;0.389823978748;0.394300540520
150;0.477742802080;0.544680303828
151;0.031587143964;0.372706265006
152;0.082709850611;0.323078982168
153;0.226844719422;0.289767428647
154;0.174170737228;0.256108923364
155;0.096735290942;0.290321574511
156;0.101361449404;0.308109375292
157;0.063427766329;0.295188568397
158;0.031129006936;0.259153110861
159;0.362319554341;0.480582516259
160;0.378295388159;0.344270991825
161;0.141808502041;0.276290106674
162;0.329056556091;0.337995071284
163;0.091036738912;0.278210263593
164;0.291186952784;0.269202631573
165;0.475722532008;0.295346394448
166;0.332588048819;0.266680501349
167;0.069432885537;0.224620630714
168;0.442864445603;0.442130305455
169;0.184200050453;0.408241864793
170;0.044880600924;0.296174215275
171;0.231548256262;0.348972332498
172;0.168979529037;0.283036505687
173;0.089522933196;0.268062009679
174;0.415932840533;0.518804221165
175;0.095531090130;0.390253391502
176;0.020755791649;0.286497422504
177;0.107609422496;0.307095169104
178;0.134601358821;0.283817060558
179;0.181676323641;0.245496264609
180;0.240744223680;0.296890394723
181;0.079794334628;0.257224369550
182;0.233205748941;0.248831121234
183;0.296096517355;0.397989527611
184;0.160357398832;0.306708530113
185;0.032509729863;0.239350013055
186;0.202641984392;0.238859812891
187;0.399260569686;0.285975718481
188;0.269609912323;0.299318263500
189;0.125448578854;0.277250659927
190;0.131868563021;0.238444761305
191;0.332594467020;0.321140322260
192;0.276926275304;0.365162071389
193;0.480050804360;0.379248382248
194;0.466913376458;0.292510150018
195;0.131029325062;0.270540029102
196;0.005703273187;0.224731876667
197;0.269722412912;0.309695836151
198;0.031884537997;0.245022921638
199;0.236175765671;0.256042366485
